[16282] (272.963928, 85.874016) = 
[16283] (229.218384, 140.241638) = 
[16284] (126.206726, 196.226212) = 
[16285] (161.419159, 4.932931) = 
[16286] (224.973251, 30.739353) = 
[16287] (200.465378, 158.372208) = 
[12608] (-0.000000, 0.000000) = 
[12609] (-0.000000, 0.000000) = 
[12610] (-0.000000, 0.000000) = 
[12611] (0.000000, -0.000000) = 
[12612] (0.000000, -0.000000) = 
[12613] (0.000000, -0.000000) = 
[12614] (0.000000, -0.000000) = 
[12615] (-0.000000, 0.000000) = 
[12616] (0.000000, -0.000000) = 
[12617] (-0.000000, 0.000000) = 
[12618] (-0.000000, 0.000000) = 
[12619] (0.000000, -0.000000) = 
[12620] (0.000000, -0.000000) = 
[12621] (0.000000, -0.000000) = 
[12622] (-0.000000, 0.000000) = 
[12623] (-0.000000, 0.000000) = 
[12624] (-0.000000, 0.000000) = 
[12625] (0.000000, -0.000000) = 
[12626] (-0.000000, 0.000000) = 
[12627] (-0.000000, 0.000000) = 
[12628] (0.000000, -0.000000) = 
[12629] (-0.000000, 0.000000) = 
[12630] (-0.000000, 0.000000) = 
[12631] (-0.000000, 0.000000) = 
[12632] (-0.000000, 0.000000) = 
[12633] (-0.000000, 0.000000) = 
[12634] (-0.000000, 0.000000) = 
[12635] (-0.000000, 0.000000) = 
[12636] (0.000000, 0.000000) = 
[12637] (0.000000, 0.000000) = 
[12638] (0.000000, 0.000000) = 
[12639] (0.000000, 0.000000) = 
[9472] (0.000000, -0.000000) = 
[9473] (0.000000, -0.000000) = 
[9474] (-0.000000, 0.000000) = 
[9475] (0.000000, -0.000000) = 
[9476] (-0.000000, 0.000000) = 
[9477] (0.000000, 0.000000) = 
[9478] (0.000000, 0.000000) = 
[9479] (0.000000, 0.000000) = 
[9480] (0.000000, 0.000000) = 
[9481] (0.000000, 0.000000) = 
[9482] (0.000000, 0.000000) = 
[9483] (0.000000, 0.000000) = 
[9484] (0.000000, 0.000000) = 
[9485] (0.000000, 0.000000) = 
[9486] (0.000000, 0.000000) = 
[9487] (0.000000, 0.000000) = 
[9488] (0.000000, 0.000000) = 
[9489] (0.000000, 0.000000) = 
[9490] (0.000000, 0.000000) = 
[9491] (0.000000, 0.000000) = 
[9492] (0.000000, 0.000000) = 
[9493] (0.000000, 0.000000) = 
[9494] (0.000000, 0.000000) = 
[9495] (0.000000, 0.000000) = 
[9496] (0.000000, 0.000000) = 
[9497] (0.000000, 0.000000) = 
[9498] (0.000000, 0.000000) = 
[9499] (0.000000, 0.000000) = 
[9500] (0.000000, 0.000000) = 
[9501] (0.000000, 0.000000) = 
[9502] (0.000000, 0.000000) = 
[9503] (0.000000, 0.000000) = 
[4192] (0.000000, 0.000000) = 
[4193] (0.000000, 0.000000) = 
[4194] (0.000000, 0.000000) = 
[4195] (0.000000, 0.000000) = 
[4196] (0.000000, 0.000000) = 
[4197] (0.000000, 0.000000) = 
[4198] (0.000000, 0.000000) = 
[4199] (0.000000, 0.000000) = 
[4200] (0.000000, 0.000000) = 
[4201] (0.000000, 0.000000) = 
[4202] (0.000000, 0.000000) = 
[4203] (0.000000, 0.000000) = 
[4204] (0.000000, 0.000000) = 
[4205] (0.000000, 0.000000) = 
[4206] (0.000000, 0.000000) = 
[4207] (0.000000, 0.000000) = 
[4208] (0.000000, 0.000000) = 
[4209] (0.000000, 0.000000) = 
[4210] (0.000000, 0.000000) = 
[4211] (0.000000, 0.000000) = 
[4212] (-0.000000, 0.000000) = 
[4213] (-0.000000, 0.000000) = 
[4214] (-0.000000, 0.000000) = 
[4215] (0.000000, -0.000000) = 
[4216] (-0.000000, 0.000000) = 
[4217] (0.000000, -0.000000) = 
[4218] (0.000000, -0.000000) = 
[4219] (0.000000, -0.000000) = 
[4220] (-0.000000, 0.000000) = 
[4221] (-0.000000, 0.000000) = 
[4222] (-0.000000, 0.000000) = 
[4223] (-0.000000, 0.000000) = 
[9632] (0.000000, 0.000000) = 
[9633] (0.000000, 0.000000) = 
[9634] (0.000000, 0.000000) = 
[9635] (0.000000, 0.000000) = 
[9636] (0.000000, 0.000000) = 
[9637] (0.000000, 0.000000) = 
[9638] (0.000000, 0.000000) = 
[9639] (0.000000, 0.000000) = 
[9640] (0.000000, 0.000000) = 
[9641] (0.000000, 0.000000) = 
[9642] (0.000000, 0.000000) = 
[9643] (0.000000, 0.000000) = 
[9644] (0.000000, 0.000000) = 
[9645] (0.000000, 0.000000) = 
[9646] (0.000000, -0.000000) = 
[9647] (0.000000, -0.000000) = 
[9648] (0.000000, -0.000000) = 
[9649] (0.000000, -0.000000) = 
[9650] (0.000000, -0.000000) = 
[9651] (-0.000000, 0.000000) = 
[9652] (-0.000000, 0.000000) = 
[9653] (0.000000, -0.000000) = 
[9654] (0.000000, -0.000000) = 
[9655] (-0.000000, 0.000000) = 
[9656] (-0.000000, 0.000000) = 
[9657] (0.000000, -0.000000) = 
[9658] (0.000000, -0.000000) = 
[9659] (0.000000, -0.000000) = 
[9660] (-0.000000, 0.000000) = 
[9661] (-0.000000, 0.000000) = 
[9662] (0.000000, -0.000000) = 
[9663] (0.000000, -0.000000) = 
[11680] (0.000000, 0.000000) = 
[11681] (0.000000, 0.000000) = 
[11682] (0.000000, 0.000000) = 
[11683] (0.000000, 0.000000) = 
[11684] (0.000000, 0.000000) = 
[11685] (0.000000, 0.000000) = 
[11686] (0.000000, 0.000000) = 
[11687] (-0.000000, 0.000000) = 
[11688] (-0.000000, 0.000000) = 
[11689] (-0.000000, 0.000000) = 
[11690] (-0.000000, 0.000000) = 
[11691] (-0.000000, 0.000000) = 
[11692] (0.000000, -0.000000) = 
[11693] (-0.000000, 0.000000) = 
[11694] (0.000000, -0.000000) = 
[11695] (-0.000000, 0.000000) = 
[11696] (-0.000000, 0.000000) = 
[11697] (-0.000000, 0.000000) = 
[11698] (-0.000000, 0.000000) = 
[11699] (0.000000, -0.000000) = 
[11700] (-0.000000, 0.000000) = 
[11701] (0.000000, -0.000000) = 
[11702] (-0.000000, 0.000000) = 
[11703] (0.000000, -0.000000) = 
[11704] (-0.000000, 0.000000) = 
[11705] (-0.000000, 0.000000) = 
[11706] (-0.000000, 0.000000) = 
[11707] (-0.000000, 0.000000) = 
[11708] (-0.000000, 0.000000) = 
[11709] (0.000000, -0.000000) = 
[11710] (0.000000, -0.000000) = 
[11711] (-0.000000, 0.000000) = 
[11456] (-0.000000, 0.000000) = 
[11457] (-0.000000, 0.000000) = 
[11458] (-0.000000, 0.000000) = 
[11459] (-0.000000, 0.000000) = 
[11460] (-0.000000, 0.000000) = 
[11461] (-0.000000, 0.000000) = 
[11462] (-0.000000, 0.000000) = 
[11463] (-0.000000, 0.000000) = 
[11464] (0.000000, -0.000000) = 
[11465] (-0.000000, 0.000000) = 
[11466] (0.000000, 0.000000) = 
[11467] (0.000000, 0.000000) = 
[11468] (0.000000, 0.000000) = 
[11469] (0.000000, 0.000000) = 
[11470] (0.000000, 0.000000) = 
[11471] (0.000000, 0.000000) = 
[11472] (0.000000, 0.000000) = 
[11473] (0.000000, 0.000000) = 
[11474] (0.000000, 0.000000) = 
[11475] (0.000000, 0.000000) = 
[11476] (0.000000, 0.000000) = 
[11477] (0.000000, 0.000000) = 
[11478] (0.000000, 0.000000) = 
[11479] (0.000000, 0.000000) = 
[11480] (0.000000, 0.000000) = 
[11481] (0.000000, 0.000000) = 
[11482] (0.000000, 0.000000) = 
[11483] (0.000000, 0.000000) = 
[11484] (0.000000, 0.000000) = 
[11485] (0.000000, 0.000000) = 
[11486] (0.000000, 0.000000) = 
[11487] (0.000000, 0.000000) = 
[6240] (-0.000000, 0.000000) = 
[6241] (-0.000000, 0.000000) = 
[6242] (0.000000, -0.000000) = 
[6243] (0.000000, -0.000000) = 
[6244] (-0.000000, 0.000000) = 
[6245] (0.000000, -0.000000) = 
[6246] (-0.000000, 0.000000) = 
[6247] (0.000000, -0.000000) = 
[6248] (-0.000000, 0.000000) = 
[6249] (-0.000000, 0.000000) = 
[6250] (0.000000, -0.000000) = 
[6251] (0.000000, -0.000000) = 
[6252] (-0.000000, 0.000000) = 
[6253] (0.000000, -0.000000) = 
[6254] (-0.000000, 0.000000) = 
[6255] (-0.000000, 0.000000) = 
[6256] (0.000000, -0.000000) = 
[6257] (-0.000000, 0.000000) = 
[6258] (-0.000000, 0.000000) = 
[6259] (-0.000000, 0.000000) = 
[6260] (0.000000, -0.000000) = 
[6261] (0.000000, -0.000000) = 
[6262] (-0.000000, 0.000000) = 
[6263] (-0.000000, 0.000000) = 
[6264] (0.000000, -0.000000) = 
[6265] (-0.000000, 0.000000) = 
[6266] (0.000000, 0.000000) = 
[6267] (0.000000, 0.000000) = 
[6268] (0.000000, 0.000000) = 
[6269] (0.000000, 0.000000) = 
[6270] (0.000000, 0.000000) = 
[6271] (0.000000, 0.000000) = 
[12640] (0.000000, 0.000000) = 
[12641] (0.000000, 0.000000) = 
[12642] (0.000000, 0.000000) = 
[12643] (0.000000, 0.000000) = 
[12644] (0.000000, 0.000000) = 
[12645] (0.000000, 0.000000) = 
[12646] (0.000000, 0.000000) = 
[12647] (0.000000, 0.000000) = 
[12648] (0.000000, 0.000000) = 
[12649] (0.000000, 0.000000) = 
[12650] (0.000000, 0.000000) = 
[12651] (0.000000, 0.000000) = 
[12652] (0.000000, 0.000000) = 
[12653] (0.000000, 0.000000) = 
[12654] (0.000000, 0.000000) = 
[12655] (0.000000, 0.000000) = 
[12656] (0.000000, 0.000000) = 
[12657] (0.000000, 0.000000) = 
[12658] (0.000000, 0.000000) = 
[12659] (0.000000, 0.000000) = 
[12660] (0.000000, 0.000000) = 
[12661] (0.000000, 0.000000) = 
[12662] (-0.000000, 0.000000) = 
[12663] (-0.000000, 0.000000) = 
[12664] (-0.000000, 0.000000) = 
[12665] (0.000000, -0.000000) = 
[12666] (-0.000000, 0.000000) = 
[12667] (0.000000, -0.000000) = 
[12668] (0.000000, -0.000000) = 
[12669] (0.000000, -0.000000) = 
[12670] (-0.000000, 0.000000) = 
[12671] (-0.000000, 0.000000) = 
[6592] (0.000000, 0.000000) = 
[6593] (0.000000, 0.000000) = 
[6594] (0.000000, 0.000000) = 
[6595] (0.000000, 0.000000) = 
[6596] (0.000000, 0.000000) = 
[6597] (0.000000, 0.000000) = 
[6598] (0.000000, 0.000000) = 
[6599] (0.000000, 0.000000) = 
[6600] (0.000000, 0.000000) = 
[6601] (0.000000, 0.000000) = 
[6602] (0.000000, 0.000000) = 
[6603] (0.000000, 0.000000) = 
[6604] (0.000000, 0.000000) = 
[6605] (0.000000, 0.000000) = 
[6606] (0.000000, 0.000000) = 
[6607] (0.000000, 0.000000) = 
[6608] (0.000000, 0.000000) = 
[6609] (0.000000, 0.000000) = 
[6610] (0.000000, 0.000000) = 
[6611] (0.000000, 0.000000) = 
[6612] (0.000000, 0.000000) = 
[6613] (0.000000, 0.000000) = 
[6614] (0.000000, 0.000000) = 
[6615] (0.000000, 0.000000) = 
[6616] (0.000000, 0.000000) = 
[6617] (-0.000000, 0.000000) = 
[6618] (-0.000000, 0.000000) = 
[6619] (-0.000000, 0.000000) = 
[6620] (-0.000000, 0.000000) = 
[6621] (-0.000000, 0.000000) = 
[6622] (-0.000000, 0.000000) = 
[6623] (-0.000000, 0.000000) = 
[9664] (0.000000, -0.000000) = 
[9665] (0.000000, -0.000000) = 
[9666] (0.000000, -0.000000) = 
[9667] (0.000000, -0.000000) = 
[9668] (-0.000000, 0.000000) = 
[9669] (-0.000000, 0.000000) = 
[9670] (0.000000, -0.000000) = 
[9671] (-0.000000, 0.000000) = 
[9672] (0.000000, 0.000000) = 
[9673] (0.000000, 0.000000) = 
[9674] (0.000000, 0.000000) = 
[9675] (0.000000, 0.000000) = 
[9676] (0.000000, 0.000000) = 
[9677] (0.000000, 0.000000) = 
[9678] (0.000000, 0.000000) = 
[9679] (0.000000, 0.000000) = 
[9680] (0.000000, 0.000000) = 
[9681] (0.000000, 0.000000) = 
[9682] (0.000000, 0.000000) = 
[9683] (0.000000, 0.000000) = 
[9684] (0.000000, 0.000000) = 
[9685] (0.000000, 0.000000) = 
[9686] (0.000000, 0.000000) = 
[9687] (0.000000, 0.000000) = 
[9688] (0.000000, 0.000000) = 
[9689] (0.000000, 0.000000) = 
[9690] (0.000000, 0.000000) = 
[9691] (0.000000, 0.000000) = 
[9692] (0.000000, 0.000000) = 
[9693] (0.000000, 0.000000) = 
[9694] (0.000000, 0.000000) = 
[9695] (0.000000, 0.000000) = 
[4576] (0.000000, 0.000000) = 
[4577] (0.000000, 0.000000) = 
[4578] (0.000000, 0.000000) = 
[4579] (0.000000, 0.000000) = 
[4580] (0.000000, 0.000000) = 
[4581] (0.000000, 0.000000) = 
[4582] (0.000000, 0.000000) = 
[4583] (0.000000, 0.000000) = 
[4584] (0.000000, 0.000000) = 
[4585] (0.000000, 0.000000) = 
[4586] (0.000000, 0.000000) = 
[4587] (0.000000, 0.000000) = 
[4588] (0.000000, 0.000000) = 
[4589] (0.000000, 0.000000) = 
[4590] (0.000000, 0.000000) = 
[4591] (0.000000, 0.000000) = 
[4592] (0.000000, 0.000000) = 
[4593] (0.000000, 0.000000) = 
[4594] (0.000000, 0.000000) = 
[4595] (0.000000, 0.000000) = 
[4596] (0.000000, 0.000000) = 
[4597] (0.000000, 0.000000) = 
[4598] (0.000000, 0.000000) = 
[4599] (0.000000, 0.000000) = 
[4600] (0.000000, 0.000000) = 
[4601] (0.000000, 0.000000) = 
[4602] (-0.000000, 0.000000) = 
[4603] (-0.000000, 0.000000) = 
[4604] (-0.000000, 0.000000) = 
[4605] (-0.000000, 0.000000) = 
[4606] (-0.000000, 0.000000) = 
[4607] (0.000000, -0.000000) = 
[8480] (0.000000, -0.000000) = 
[8481] (0.000000, -0.000000) = 
[8482] (0.000000, -0.000000) = 
[8483] (0.000000, -0.000000) = 
[8484] (0.000000, -0.000000) = 
[8485] (0.000000, -0.000000) = 
[8486] (0.000000, -0.000000) = 
[8487] (0.000000, -0.000000) = 
[8488] (0.000000, -0.000000) = 
[8489] (-0.000000, 0.000000) = 
[8490] (0.000000, -0.000000) = 
[8491] (0.000000, -0.000000) = 
[8492] (0.000000, -0.000000) = 
[8493] (0.000000, -0.000000) = 
[8494] (0.000000, -0.000000) = 
[8495] (0.000000, -0.000000) = 
[8496] (0.000000, -0.000000) = 
[8497] (0.000000, -0.000000) = 
[8498] (0.000000, -0.000000) = 
[8499] (-0.000000, 0.000000) = 
[8500] (0.000000, -0.000000) = 
[8501] (-0.000000, 0.000000) = 
[8502] (0.000000, 0.000000) = 
[8503] (0.000000, 0.000000) = 
[8504] (0.000000, 0.000000) = 
[8505] (0.000000, 0.000000) = 
[8506] (0.000000, 0.000000) = 
[8507] (0.000000, 0.000000) = 
[8508] (0.000000, 0.000000) = 
[8509] (0.000000, 0.000000) = 
[8510] (0.000000, 0.000000) = 
[8511] (0.000000, 0.000000) = 
[6016] (0.000000, 0.000000) = 
[6017] (0.000000, 0.000000) = 
[6018] (0.000000, 0.000000) = 
[6019] (0.000000, 0.000000) = 
[6020] (0.000000, 0.000000) = 
[6021] (0.000000, 0.000000) = 
[6022] (0.000000, 0.000000) = 
[6023] (0.000000, 0.000000) = 
[6024] (0.000000, 0.000000) = 
[6025] (0.000000, 0.000000) = 
[6026] (0.000000, 0.000000) = 
[6027] (0.000000, 0.000000) = 
[6028] (0.000000, 0.000000) = 
[6029] (0.000000, 0.000000) = 
[6030] (0.000000, 0.000000) = 
[6031] (0.000000, 0.000000) = 
[6032] (-0.000000, 0.000000) = 
[6033] (-0.000000, 0.000000) = 
[6034] (-0.000000, 0.000000) = 
[6035] (-0.000000, 0.000000) = 
[6036] (-0.000000, 0.000000) = 
[6037] (-0.000000, 0.000000) = 
[6038] (-0.000000, 0.000000) = 
[6039] (-0.000000, 0.000000) = 
[6040] (-0.000000, 0.000000) = 
[6041] (-0.000000, 0.000000) = 
[6042] (-0.000000, 0.000000) = 
[6043] (-0.000000, 0.000000) = 
[6044] (-0.000000, 0.000000) = 
[6045] (-0.000000, 0.000000) = 
[6046] (-0.000000, 0.000000) = 
[6047] (-0.000000, 0.000000) = 
[10432] (0.000000, 0.000000) = 
[10433] (0.000000, 0.000000) = 
[10434] (0.000000, 0.000000) = 
[10435] (0.000000, 0.000000) = 
[10436] (0.000000, 0.000000) = 
[10437] (0.000000, 0.000000) = 
[10438] (0.000000, 0.000000) = 
[10439] (0.000000, 0.000000) = 
[10440] (0.000000, 0.000000) = 
[10441] (0.000000, 0.000000) = 
[10442] (0.000000, 0.000000) = 
[10443] (0.000000, 0.000000) = 
[10444] (0.000000, 0.000000) = 
[10445] (0.000000, 0.000000) = 
[10446] (0.000000, 0.000000) = 
[10447] (0.000000, 0.000000) = 
[10448] (0.000000, 0.000000) = 
[10449] (0.000000, 0.000000) = 
[10450] (0.000000, 0.000000) = 
[10451] (0.000000, 0.000000) = 
[10452] (-0.000000, 0.000000) = 
[10453] (-0.000000, 0.000000) = 
[10454] (-0.000000, 0.000000) = 
[10455] (-0.000000, 0.000000) = 
[10456] (-0.000000, 0.000000) = 
[10457] (0.000000, -0.000000) = 
[10458] (0.000000, -0.000000) = 
[10459] (-0.000000, 0.000000) = 
[10460] (-0.000000, 0.000000) = 
[10461] (-0.000000, 0.000000) = 
[10462] (-0.000000, 0.000000) = 
[10463] (-0.000000, 0.000000) = 
[4128] (0.000000, 0.000000) = 
[4129] (0.000000, 0.000000) = 
[4130] (0.000000, 0.000000) = 
[4131] (0.000000, 0.000000) = 
[4132] (0.000000, 0.000000) = 
[4133] (0.000000, 0.000000) = 
[4134] (0.000000, 0.000000) = 
[4135] (0.000000, 0.000000) = 
[4136] (0.000000, 0.000000) = 
[4137] (0.000000, 0.000000) = 
[4138] (0.000000, 0.000000) = 
[4139] (0.000000, 0.000000) = 
[4140] (0.000000, 0.000000) = 
[4141] (0.000000, 0.000000) = 
[4142] (0.000000, 0.000000) = 
[4143] (0.000000, 0.000000) = 
[4144] (0.000000, 0.000000) = 
[4145] (0.000000, 0.000000) = 
[4146] (0.000000, 0.000000) = 
[4147] (-0.000000, 0.000000) = 
[4148] (-0.000000, 0.000000) = 
[4149] (-0.000000, 0.000000) = 
[4150] (-0.000000, 0.000000) = 
[4151] (-0.000000, 0.000000) = 
[4152] (-0.000000, 0.000000) = 
[4153] (-0.000000, 0.000000) = 
[4154] (-0.000000, 0.000000) = 
[4155] (-0.000000, 0.000000) = 
[4156] (-0.000000, 0.000000) = 
[4157] (-0.000000, 0.000000) = 
[4158] (-0.000000, 0.000000) = 
[4159] (-0.000000, 0.000000) = 
[11360] (0.000000, 0.000000) = 
[11361] (0.000000, 0.000000) = 
[11362] (-0.000000, 0.000000) = 
[11363] (-0.000000, 0.000000) = 
[11364] (-0.000000, 0.000000) = 
[11365] (0.000000, -0.000000) = 
[11366] (-0.000000, 0.000000) = 
[11367] (0.000000, -0.000000) = 
[11368] (0.000000, -0.000000) = 
[11369] (0.000000, -0.000000) = 
[11370] (-0.000000, 0.000000) = 
[11371] (-0.000000, 0.000000) = 
[11372] (-0.000000, 0.000000) = 
[11373] (-0.000000, 0.000000) = 
[11374] (0.000000, -0.000000) = 
[11375] (0.000000, -0.000000) = 
[11376] (0.000000, -0.000000) = 
[11377] (0.000000, -0.000000) = 
[11378] (0.000000, -0.000000) = 
[11379] (0.000000, -0.000000) = 
[11380] (0.000000, -0.000000) = 
[11381] (0.000000, -0.000000) = 
[11382] (0.000000, -0.000000) = 
[11383] (0.000000, -0.000000) = 
[11384] (0.000000, -0.000000) = 
[11385] (-0.000000, 0.000000) = 
[11386] (0.000000, -0.000000) = 
[11387] (0.000000, -0.000000) = 
[11388] (0.000000, -0.000000) = 
[11389] (0.000000, -0.000000) = 
[11390] (0.000000, -0.000000) = 
[11391] (0.000000, -0.000000) = 
[6144] (0.000000, 0.000000) = 
[6145] (0.000000, 0.000000) = 
[6146] (0.000000, 0.000000) = 
[6147] (0.000000, 0.000000) = 
[6148] (0.000000, 0.000000) = 
[6149] (0.000000, 0.000000) = 
[6150] (0.000000, 0.000000) = 
[6151] (0.000000, 0.000000) = 
[6152] (0.000000, 0.000000) = 
[6153] (0.000000, 0.000000) = 
[6154] (0.000000, 0.000000) = 
[6155] (0.000000, 0.000000) = 
[6156] (0.000000, 0.000000) = 
[6157] (0.000000, 0.000000) = 
[6158] (0.000000, 0.000000) = 
[6159] (0.000000, 0.000000) = 
[6160] (0.000000, 0.000000) = 
[6161] (0.000000, 0.000000) = 
[6162] (-0.000000, 0.000000) = 
[6163] (-0.000000, 0.000000) = 
[6164] (-0.000000, 0.000000) = 
[6165] (-0.000000, 0.000000) = 
[6166] (-0.000000, 0.000000) = 
[6167] (-0.000000, 0.000000) = 
[6168] (-0.000000, 0.000000) = 
[6169] (-0.000000, 0.000000) = 
[6170] (-0.000000, 0.000000) = 
[6171] (-0.000000, 0.000000) = 
[6172] (-0.000000, 0.000000) = 
[6173] (-0.000000, 0.000000) = 
[6174] (-0.000000, 0.000000) = 
[6175] (-0.000000, 0.000000) = 
[10400] (0.000000, -0.000000) = 
[10401] (-0.000000, 0.000000) = 
[10402] (0.000000, -0.000000) = 
[10403] (0.000000, -0.000000) = 
[10404] (0.000000, -0.000000) = 
[10405] (0.000000, -0.000000) = 
[10406] (0.000000, -0.000000) = 
[10407] (0.000000, -0.000000) = 
[10408] (-0.000000, 0.000000) = 
[10409] (0.000000, -0.000000) = 
[10410] (0.000000, -0.000000) = 
[10411] (-0.000000, 0.000000) = 
[10412] (0.000000, -0.000000) = 
[10413] (0.000000, -0.000000) = 
[10414] (-0.000000, 0.000000) = 
[10415] (0.000000, -0.000000) = 
[10416] (-0.000000, 0.000000) = 
[10417] (-0.000000, 0.000000) = 
[10418] (-0.000000, 0.000000) = 
[10419] (-0.000000, 0.000000) = 
[10420] (-0.000000, 0.000000) = 
[10421] (0.000000, -0.000000) = 
[10422] (-0.000000, 0.000000) = 
[10423] (-0.000000, 0.000000) = 
[10424] (0.000000, -0.000000) = 
[10425] (-0.000000, 0.000000) = 
[10426] (0.000000, 0.000000) = 
[10427] (0.000000, 0.000000) = 
[10428] (0.000000, 0.000000) = 
[10429] (0.000000, 0.000000) = 
[10430] (0.000000, 0.000000) = 
[10431] (0.000000, 0.000000) = 
[3712] (-0.000000, 0.000000) = 
[3713] (-0.000000, 0.000000) = 
[3714] (-0.000000, 0.000000) = 
[3715] (-0.000000, 0.000000) = 
[3716] (-0.000000, 0.000000) = 
[3717] (-0.000000, 0.000000) = 
[3718] (-0.000000, 0.000000) = 
[3719] (-0.000000, 0.000000) = 
[3720] (-0.000000, 0.000000) = 
[3721] (-0.000000, 0.000000) = 
[3722] (-0.000000, 0.000000) = 
[3723] (-0.000000, 0.000000) = 
[3724] (-0.000000, 0.000000) = 
[3725] (-0.000000, 0.000000) = 
[3726] (-0.000000, 0.000000) = 
[3727] (-0.000000, 0.000000) = 
[3728] (-0.000000, 0.000000) = 
[3729] (-0.000000, 0.000000) = 
[3730] (-0.000000, 0.000000) = 
[3731] (0.000000, 0.000000) = 
[3732] (0.000000, 0.000000) = 
[3733] (0.000000, 0.000000) = 
[3734] (0.000000, 0.000000) = 
[3735] (0.000000, 0.000000) = 
[3736] (0.000000, 0.000000) = 
[3737] (0.000000, 0.000000) = 
[3738] (0.000000, 0.000000) = 
[3739] (0.000000, 0.000000) = 
[3740] (0.000000, 0.000000) = 
[3741] (0.000000, 0.000000) = 
[3742] (0.000000, 0.000000) = 
[3743] (0.000000, 0.000000) = 
[9600] (-0.000000, 0.000000) = 
[9601] (0.000000, -0.000000) = 
[9602] (0.000000, -0.000000) = 
[9603] (0.000000, -0.000000) = 
[9604] (-0.000000, 0.000000) = 
[9605] (0.000000, -0.000000) = 
[9606] (-0.000000, 0.000000) = 
[9607] (0.000000, 0.000000) = 
[9608] (0.000000, 0.000000) = 
[9609] (0.000000, 0.000000) = 
[9610] (0.000000, 0.000000) = 
[9611] (0.000000, 0.000000) = 
[9612] (0.000000, 0.000000) = 
[9613] (0.000000, 0.000000) = 
[9614] (0.000000, 0.000000) = 
[9615] (0.000000, 0.000000) = 
[9616] (0.000000, 0.000000) = 
[9617] (0.000000, 0.000000) = 
[9618] (0.000000, 0.000000) = 
[9619] (0.000000, 0.000000) = 
[9620] (0.000000, 0.000000) = 
[9621] (0.000000, 0.000000) = 
[9622] (0.000000, 0.000000) = 
[9623] (0.000000, 0.000000) = 
[9624] (0.000000, 0.000000) = 
[9625] (0.000000, 0.000000) = 
[9626] (0.000000, 0.000000) = 
[9627] (0.000000, 0.000000) = 
[9628] (0.000000, 0.000000) = 
[9629] (0.000000, 0.000000) = 
[9630] (0.000000, 0.000000) = 
[9631] (0.000000, 0.000000) = 
[13728] (0.000000, 0.000000) = 
[13729] (0.000000, 0.000000) = 
[13730] (0.000000, 0.000000) = 
[13731] (0.000000, 0.000000) = 
[13732] (0.000000, 0.000000) = 
[13733] (0.000000, 0.000000) = 
[13734] (0.000000, 0.000000) = 
[13735] (0.000000, 0.000000) = 
[13736] (0.000000, 0.000000) = 
[13737] (0.000000, 0.000000) = 
[13738] (0.000000, 0.000000) = 
[13739] (0.000000, 0.000000) = 
[13740] (0.000000, 0.000000) = 
[13741] (0.000000, -0.000000) = 
[13742] (0.000000, -0.000000) = 
[13743] (0.000000, -0.000000) = 
[13744] (0.000000, -0.000000) = 
[13745] (0.000000, -0.000000) = 
[13746] (0.000000, -0.000000) = 
[13747] (0.000000, -0.000000) = 
[13748] (0.000000, -0.000000) = 
[13749] (0.000000, -0.000000) = 
[13750] (0.000000, -0.000000) = 
[13751] (0.000000, -0.000000) = 
[13752] (0.000000, -0.000000) = 
[13753] (0.000000, -0.000000) = 
[13754] (-0.000000, 0.000000) = 
[13755] (0.000000, -0.000000) = 
[13756] (0.000000, -0.000000) = 
[13757] (0.000000, -0.000000) = 
[13758] (0.000000, -0.000000) = 
[13759] (0.000000, -0.000000) = 
[6304] (-0.000000, 0.000000) = 
[6305] (-0.000000, 0.000000) = 
[6306] (-0.000000, 0.000000) = 
[6307] (-0.000000, 0.000000) = 
[6308] (-0.000000, 0.000000) = 
[6309] (0.000000, -0.000000) = 
[6310] (0.000000, -0.000000) = 
[6311] (-0.000000, 0.000000) = 
[6312] (0.000000, -0.000000) = 
[6313] (-0.000000, 0.000000) = 
[6314] (0.000000, -0.000000) = 
[6315] (-0.000000, 0.000000) = 
[6316] (-0.000000, 0.000000) = 
[6317] (-0.000000, 0.000000) = 
[6318] (0.000000, -0.000000) = 
[6319] (-0.000000, 0.000000) = 
[6320] (-0.000000, 0.000000) = 
[6321] (-0.000000, 0.000000) = 
[6322] (-0.000000, 0.000000) = 
[6323] (-0.000000, 0.000000) = 
[6324] (-0.000000, 0.000000) = 
[6325] (-0.000000, 0.000000) = 
[6326] (-0.000000, 0.000000) = 
[6327] (-0.000000, 0.000000) = 
[6328] (-0.000000, 0.000000) = 
[6329] (0.000000, -0.000000) = 
[6330] (-0.000000, 0.000000) = 
[6331] (0.000000, 0.000000) = 
[6332] (0.000000, 0.000000) = 
[6333] (0.000000, 0.000000) = 
[6334] (0.000000, 0.000000) = 
[6335] (0.000000, 0.000000) = 
[12736] (-0.000000, 0.000000) = 
[12737] (-0.000000, 0.000000) = 
[12738] (-0.000000, 0.000000) = 
[12739] (-0.000000, 0.000000) = 
[12740] (0.000000, -0.000000) = 
[12741] (0.000000, -0.000000) = 
[12742] (-0.000000, 0.000000) = 
[12743] (-0.000000, 0.000000) = 
[12744] (0.000000, -0.000000) = 
[12745] (-0.000000, 0.000000) = 
[12746] (0.000000, -0.000000) = 
[12747] (-0.000000, 0.000000) = 
[12748] (0.000000, -0.000000) = 
[12749] (0.000000, -0.000000) = 
